pl_hostname,pl_letter,con
CoRoT-11,b,SER2
CoRoT-22,b,SER2
CoRoT-23,b,SER2
CoRoT-27,b,SER2
CoRoT-28,b,SER2
CoRoT-9,b,SER2
HAT-P-45,b,SER2
HAT-P-46,b,SER2
HD 168443,b,SER2
HD 168443,c,SER2
HD 168746,b,SER2
HD 175541,b,SER2
PSR J1719-1438,b,SER2
