pl_hostname,pl_letter,con
BD-10 3166,b,CRT
HATS-1,b,CRT
HATS-2,b,CRT
HD 95872,b,CRT
HD 96167,b,CRT
HD 98219,b,CRT
HD 98649,b,CRT
WASP-31,b,CRT
WASP-34,b,CRT
