pl_hostname,pl_letter,con
HD 63765,b,CAR
HD 65216,b,CAR
HD 65216,c,CAR
HD 95086,b,CAR
KELT-15,b,CAR
OGLE-TR-111,b,CAR
OGLE-TR-113,b,CAR
OGLE-TR-132,b,CAR
OGLE-TR-182,b,CAR
OGLE-TR-211,b,CAR
OGLE2-TR-L9,b,CAR
